pss_id,player_id,season_id,team_id,games_played,avg_pts,avg_reb,avg_ast,avg_stl,avg_blk,avg_tov,avg_min,fg_pct,fg3_pct,ft_pct,avg_plus_minus,efg_pct,ts_pct,usg_pct,per,bpm
2318,99,5,18,19,4.58,3.68,3.26,0.84,0.63,0.79,19.09,0.4730,0.0000,0.7727,-0.32,0.4730,0.5198,0.1163,14.13,3.95
2319,99,5,29,45,3.16,1.47,1.36,0.51,0.22,0.38,8.91,0.5229,0.6000,0.6579,-1.58,0.5367,0.5647,0.1482,15.15,3.50
2320,115,5,17,36,27.58,9.78,5.44,0.94,0.67,3.19,28.87,0.6237,0.3333,0.6499,2.67,0.6363,0.6575,0.3733,36.07,12.46
2321,117,5,17,77,0.61,0.39,0.19,0.17,0.08,0.13,1.92,0.4688,0.0000,0.5667,0.06,0.4688,0.5199,0.1661,13.64,0.83
2322,119,5,17,48,4.88,1.81,2.52,0.42,0.23,1.35,10.97,0.4242,0.3056,0.6154,-2.31,0.4719,0.4826,0.2602,12.59,3.85
2323,123,5,20,67,16.33,5.15,2.10,1.51,0.70,1.78,32.59,0.4817,0.3821,0.8279,5.87,0.5790,0.6177,0.1988,15.67,-1.89
2324,164,5,25,82,19.49,5.54,5.39,0.62,0.50,3.09,26.82,0.4624,0.3181,0.8016,0.20,0.5211,0.5997,0.2952,23.48,6.59
2325,172,5,14,74,12.12,7.77,0.80,0.55,0.95,1.12,26.46,0.6705,,0.6454,-0.11,0.6705,0.6764,0.1679,20.24,-1.49
2326,185,5,7,25,9.68,6.00,1.16,0.32,0.64,0.68,18.81,0.6061,0.4848,0.5532,-4.56,0.6545,0.6517,0.1796,22.02,1.97
2327,185,5,30,43,8.95,5.02,1.30,0.47,0.63,1.02,16.99,0.6260,0.4211,0.7113,-2.47,0.6423,0.6668,0.1913,21.92,1.64
2328,186,5,29,73,13.60,4.14,1.79,0.82,0.67,1.47,27.23,0.4428,0.3442,0.7500,-6.14,0.5196,0.5335,0.2148,12.29,-2.71
2329,199,5,15,9,9.22,2.78,2.11,1.00,0.11,0.67,26.81,0.4118,0.4091,0.9000,-18.44,0.5441,0.5732,0.1356,8.83,-3.76
2330,201,5,26,10,2.30,2.10,0.50,0.30,0.50,0.40,8.79,0.3478,0.3636,0.6000,-4.80,0.4348,0.4563,0.1423,9.20,-2.66
2331,204,5,4,72,20.07,4.82,7.14,1.21,0.25,2.81,28.02,0.4068,0.3676,0.8994,5.78,0.5161,0.5462,0.3222,21.08,10.58
2332,205,5,6,47,3.40,2.98,2.89,0.96,0.19,1.11,15.48,0.3011,0.2721,0.6667,0.68,0.4148,0.4319,0.1363,12.25,3.27
2333,209,5,22,69,22.20,8.33,5.17,0.67,0.58,3.06,34.68,0.4598,0.3086,0.7720,-0.06,0.4959,0.5679,0.2776,21.72,4.27
2334,210,5,22,79,20.32,4.10,4.09,1.05,0.43,1.97,33.52,0.4875,0.3937,0.9059,1.81,0.5576,0.6114,0.2356,17.26,1.09
2335,215,5,2,6,1.00,0.67,1.50,0.17,0.83,1.17,8.65,0.1250,0.0000,1.0000,-1.83,0.1250,0.3074,0.1447,5.17,-3.91
2336,227,5,23,72,7.57,4.72,1.21,0.88,0.74,0.78,23.45,0.5388,0.2561,0.7176,0.38,0.5652,0.5968,0.1293,13.54,-2.80
2337,228,5,27,76,9.99,2.75,1.88,0.63,0.16,0.79,25.78,0.4602,0.3971,0.8403,4.13,0.5832,0.6147,0.1466,12.23,-3.79
2338,233,5,28,80,18.10,7.50,5.93,1.43,1.45,2.63,33.51,0.5067,0.3036,0.8148,3.33,0.5370,0.5775,0.2358,21.93,7.10
2339,238,5,21,47,1.45,1.66,0.47,0.23,0.11,0.21,7.39,0.3803,0.2917,0.7000,-2.19,0.4296,0.4509,0.1068,9.81,-3.60
2340,245,5,28,58,18.93,5.17,3.26,0.72,0.33,1.71,29.76,0.4914,0.3392,0.7168,2.90,0.5502,0.5848,0.2604,18.50,1.56
2341,260,5,10,5,10.60,7.20,1.00,0.40,1.40,0.80,20.06,0.6774,,0.8462,-4.80,0.6774,0.7217,0.1818,25.78,3.50
2342,270,5,28,76,2.53,1.17,0.32,0.09,0.04,0.25,6.80,0.5103,0.4118,0.6429,1.17,0.6310,0.6351,0.1422,11.73,-5.49
2343,274,5,13,78,3.76,2.36,0.82,0.60,0.29,0.47,16.60,0.4034,0.4035,0.8182,-0.18,0.5966,0.6033,0.0965,8.58,-5.74
2344,286,5,13,6,8.17,0.83,1.67,0.50,0.00,1.50,20.13,0.3750,0.3684,0.7500,-3.83,0.4479,0.4755,0.2232,3.64,-7.94
2345,294,5,23,25,3.80,1.28,0.60,0.36,0.16,0.52,7.85,0.4342,0.3404,0.6842,-1.04,0.5395,0.5631,0.2109,14.24,-1.88
2346,332,5,18,70,2.23,1.31,0.17,0.10,0.37,0.16,4.49,0.6633,,0.7027,0.33,0.6633,0.6825,0.1693,21.04,1.34
2347,341,5,19,73,17.41,5.48,2.49,0.93,0.10,0.93,30.76,0.4509,0.3665,0.8407,-2.56,0.5290,0.5794,0.2182,18.12,0.79
2348,361,5,22,76,4.75,4.05,1.07,0.47,0.76,0.54,12.26,0.6759,0.1818,0.7128,0.58,0.6806,0.7014,0.1359,21.12,3.64
2349,363,5,27,81,0.28,0.32,0.06,0.05,0.02,0.10,1.74,0.6000,,0.7143,-1.23,0.6000,0.6361,0.0785,4.30,-9.68
2350,366,5,22,61,14.87,3.74,3.59,1.46,0.70,2.02,29.51,0.4472,0.3310,0.7330,-0.23,0.5110,0.5489,0.2242,14.36,0.60
2351,368,5,30,15,7.07,5.00,1.47,1.20,0.53,0.93,28.87,0.3883,0.3455,0.8750,-6.80,0.4806,0.4976,0.1157,8.64,-4.79
2352,405,5,13,58,2.95,1.02,0.88,0.17,0.05,0.47,7.80,0.3882,0.3474,0.8000,-0.52,0.4967,0.5245,0.1876,9.33,-2.96
2353,418,5,23,76,4.53,4.04,0.42,0.39,1.08,0.74,16.24,0.5955,0.3333,0.7080,-0.11,0.6000,0.6377,0.1121,13.10,-4.19
2354,427,5,24,64,26.06,3.88,6.03,0.80,0.28,3.14,33.54,0.4558,0.3297,0.8731,3.14,0.5067,0.5845,0.3218,20.63,4.51
2355,446,5,2,49,0.43,0.37,0.06,0.10,0.14,0.02,1.92,0.3200,0.1333,0.7500,0.10,0.3600,0.3924,0.1285,6.61,-2.59
2356,449,5,24,59,4.46,1.39,1.39,0.49,0.27,0.51,10.92,0.4576,0.2949,0.6857,0.42,0.5064,0.5231,0.1880,14.12,1.26
2357,480,5,12,47,3.21,2.28,0.43,0.13,0.15,0.36,8.85,0.5566,0.5000,0.7442,-2.26,0.5613,0.6044,0.1447,13.07,-3.79
2358,488,5,30,40,3.20,1.10,0.58,0.25,0.08,0.38,6.89,0.4725,0.3784,0.8235,-1.05,0.5495,0.6040,0.1845,14.77,-1.89
2359,496,5,8,47,11.19,4.49,2.55,0.64,0.26,0.91,29.77,0.5193,0.3007,0.7822,6.19,0.5746,0.6068,0.1471,13.33,-2.33
2360,498,5,24,20,2.25,0.40,0.50,0.05,0.00,0.20,4.20,0.4167,0.4333,1.0000,-0.25,0.5972,0.6101,0.2114,13.17,-1.15
2361,515,5,20,81,14.38,3.81,3.72,1.32,0.77,1.01,32.70,0.4895,0.3723,0.8229,3.57,0.5716,0.5871,0.1751,15.33,1.13
2362,516,5,4,81,16.22,5.56,3.04,0.57,0.42,1.32,29.47,0.4597,0.3326,0.8221,1.81,0.5307,0.5697,0.2254,17.83,1.33
2363,537,5,24,57,19.84,3.56,1.74,1.00,0.16,1.72,29.85,0.4348,0.3442,0.8416,-0.86,0.5010,0.5397,0.2868,13.04,-2.93
2364,543,5,23,30,0.33,0.53,0.13,0.10,0.07,0.10,1.83,0.1667,0.0000,0.3333,-0.60,0.1667,0.1877,0.2279,1.98,-1.59
2365,548,5,8,82,7.91,3.88,2.12,1.04,0.24,1.11,24.36,0.4751,0.3851,0.7619,-0.93,0.5297,0.5620,0.1462,11.29,-2.77
2366,563,5,2,76,26.82,6.47,4.79,0.95,0.36,3.41,32.14,0.4770,0.3465,0.7948,4.22,0.5224,0.5728,0.3645,23.17,4.71
2367,567,5,12,29,8.72,4.55,1.83,0.48,0.34,1.31,23.03,0.5027,0.4333,0.7879,-4.72,0.6070,0.6277,0.1544,13.80,-3.03
2368,567,5,13,50,2.00,1.06,0.54,0.18,0.04,0.30,5.89,0.3929,0.2653,0.8077,-1.64,0.4702,0.5239,0.1678,12.16,-2.41
2369,593,5,20,73,25.85,3.33,6.78,0.77,0.11,2.37,34.95,0.4648,0.3690,0.8447,4.79,0.5314,0.5791,0.3064,20.34,5.94
2370,596,5,27,81,3.68,2.20,0.58,0.20,0.28,0.41,10.09,0.4075,0.3355,0.7143,-0.05,0.5057,0.5256,0.1645,11.18,-3.08
2371,602,5,6,78,4.74,2.63,0.42,0.23,0.33,0.36,9.38,0.5056,0.3588,0.8030,0.50,0.5936,0.6249,0.1876,18.84,0.02
2372,615,5,14,33,1.39,0.39,0.30,0.06,0.09,0.15,3.63,0.3000,0.1923,0.9167,-2.06,0.3500,0.4161,0.2239,6.88,-3.59
2373,640,5,15,12,10.75,4.17,1.00,0.92,0.33,0.92,25.56,0.3750,0.3333,0.8519,-12.08,0.4732,0.5207,0.1877,10.08,-4.43
2374,654,5,10,39,19.49,5.41,4.74,1.41,0.21,1.54,30.30,0.5195,0.3765,0.8641,4.74,0.5541,0.6460,0.2340,24.79,6.61
2375,657,5,5,78,16.05,5.74,2.03,0.71,1.49,2.04,28.83,0.4631,0.3495,0.7857,-3.92,0.5530,0.5863,0.2295,17.20,-0.62
2376,670,5,22,53,4.02,1.47,0.55,0.21,0.08,0.34,9.11,0.4834,0.3836,0.8478,0.75,0.5762,0.6219,0.1669,12.70,-3.71
2377,677,5,15,51,8.25,2.39,2.67,0.78,0.14,1.12,20.72,0.4153,0.3234,0.9125,-2.10,0.4915,0.5409,0.1755,12.82,-0.49
2378,685,5,25,82,13.41,5.13,2.45,1.15,0.43,1.76,33.30,0.4400,0.3699,0.7080,0.39,0.5629,0.5782,0.1642,11.71,-3.45
2379,694,5,11,82,3.44,4.21,0.61,0.44,0.77,0.50,11.29,0.5198,0.5000,0.5769,1.98,0.5220,0.5396,0.1386,19.47,2.12
2380,697,5,26,57,4.18,5.82,1.09,0.53,1.18,0.68,15.91,0.5866,0.5000,0.5098,-1.16,0.5922,0.5907,0.1134,16.42,1.66
2381,704,5,21,49,4.94,2.53,0.59,0.16,0.55,0.33,9.96,0.5269,0.3605,0.5769,-0.49,0.6102,0.6128,0.1893,19.59,1.29
2382,716,5,30,82,10.71,3.37,4.65,0.63,0.21,2.33,27.69,0.4238,0.4082,0.7297,-9.10,0.5378,0.5558,0.1813,11.65,-0.50
2383,723,5,26,72,4.71,1.74,1.40,0.47,0.13,0.75,9.72,0.4144,0.2632,0.7128,-1.57,0.4658,0.5085,0.2372,15.39,2.29
2384,728,5,5,49,2.53,0.53,0.39,0.27,0.04,0.22,5.19,0.3981,0.4103,1.0000,-1.43,0.5534,0.5773,0.1977,12.13,-2.33
2385,728,5,22,32,6.72,1.97,2.13,0.84,0.25,0.78,19.16,0.4020,0.3358,0.5556,-0.53,0.5147,0.5169,0.1614,10.62,-1.35
2386,733,5,22,76,11.59,7.34,1.91,0.71,0.61,1.29,28.84,0.5106,0.3052,0.7917,1.17,0.5636,0.6130,0.1580,15.36,-1.52
2387,738,5,21,62,5.44,2.37,1.73,1.11,0.27,0.77,16.07,0.4192,0.2921,0.8039,5.81,0.5086,0.5376,0.1582,13.21,0.13
2388,742,5,27,67,16.58,5.31,7.46,1.16,0.28,3.15,29.92,0.4694,0.3305,0.7330,6.19,0.5187,0.5732,0.2500,19.49,7.77
2389,765,5,27,81,11.21,5.74,1.54,0.77,0.46,0.84,27.64,0.4386,0.3826,0.8444,7.35,0.5804,0.6107,0.1540,15.06,-1.94
2390,766,5,30,82,7.28,4.68,1.02,0.72,0.52,0.55,16.80,0.5022,0.3193,0.7843,-3.59,0.5595,0.5889,0.1681,18.70,1.34
2391,768,5,29,11,15.00,3.36,6.73,1.00,0.18,2.09,32.29,0.4453,0.3947,0.6512,-6.27,0.5000,0.5291,0.2017,15.14,4.44
2392,796,5,13,82,1.90,0.95,0.38,0.20,0.04,0.27,5.85,0.3813,0.2449,0.7600,-0.15,0.4245,0.4845,0.1703,10.60,-4.33
2393,798,5,7,76,12.26,3.20,1.92,0.62,0.36,1.25,29.10,0.4399,0.4036,0.9051,-4.37,0.5642,0.6003,0.1660,12.09,-4.43
2394,805,5,7,49,3.47,4.41,0.18,0.39,0.92,0.61,10.81,0.5739,,0.4691,-0.06,0.5739,0.5643,0.1438,18.24,-0.10
2395,806,5,25,76,5.04,2.18,1.45,0.68,0.33,0.92,18.89,0.3982,0.2980,0.6591,-0.79,0.4865,0.5138,0.1267,6.28,-5.66
2396,812,5,18,80,3.44,1.50,0.54,0.59,0.11,0.29,11.09,0.4342,0.3267,0.6567,0.91,0.5066,0.5340,0.1341,9.25,-4.53
2397,816,5,20,81,7.65,1.57,1.17,0.37,0.11,0.77,15.64,0.4512,0.3286,0.8478,1.28,0.5182,0.5502,0.2133,10.69,-4.11
2398,820,5,3,73,11.10,6.55,3.47,0.62,1.05,1.32,26.31,0.5712,0.1579,0.6157,-7.05,0.5738,0.5923,0.1780,19.56,3.83
2399,822,5,15,31,7.48,1.65,4.39,0.65,0.23,1.90,19.33,0.3659,0.3069,0.8644,-5.35,0.4415,0.5023,0.2051,11.89,2.60
2400,822,5,29,50,6.12,1.76,2.86,0.48,0.24,1.14,16.23,0.3984,0.3077,0.9355,-2.38,0.4844,0.5401,0.1740,11.66,0.96
2401,828,5,26,78,8.27,3.62,2.29,0.87,0.31,1.49,24.12,0.4178,0.3333,0.7216,-2.81,0.4824,0.5049,0.1712,10.11,-3.24
2402,830,5,25,81,11.53,11.01,2.00,0.54,1.60,1.17,25.84,0.5205,0.3415,0.6798,0.17,0.5819,0.6039,0.1698,24.48,5.56
2403,833,5,3,67,12.07,4.07,1.61,0.75,0.67,1.52,26.57,0.3962,0.3291,0.8036,-4.91,0.4984,0.5544,0.2044,11.58,-3.84
2404,837,5,17,49,1.47,0.53,0.22,0.06,0.06,0.08,5.41,0.4727,0.2800,0.8667,-1.18,0.5364,0.5844,0.1102,8.49,-7.11
2405,837,5,24,23,3.35,1.35,0.70,0.26,0.09,0.22,9.80,0.5000,0.4167,0.6923,1.13,0.5862,0.6042,0.1334,11.94,-3.29
2406,848,5,29,74,9.30,2.03,5.72,0.89,0.27,2.00,20.50,0.4951,0.2700,0.7225,-5.99,0.5214,0.5668,0.2053,17.14,7.69
2407,857,5,13,71,13.17,5.17,0.99,0.85,0.72,1.34,26.35,0.5524,0.4064,0.7662,-0.54,0.6199,0.6433,0.1961,15.95,-3.28
2408,861,5,5,16,6.06,3.50,0.94,0.13,0.25,0.63,11.48,0.5781,0.4286,0.7000,1.13,0.6484,0.6662,0.1872,21.24,1.29
2409,874,5,18,70,3.50,1.33,2.24,0.50,0.20,0.49,14.16,0.3349,0.3373,0.9000,0.21,0.4651,0.5169,0.1165,9.50,0.29
2410,877,5,4,67,1.64,0.91,0.27,0.16,0.01,0.16,4.43,0.4471,0.4038,0.6500,-0.43,0.5706,0.5864,0.1509,14.81,-2.36
2411,894,5,25,29,0.79,0.66,0.24,0.21,0.00,0.31,3.23,0.2195,0.1304,1.0000,-2.03,0.2561,0.2746,0.2207,2.87,-5.79
2412,902,5,30,50,6.66,1.72,2.48,0.32,0.10,1.22,14.00,0.5142,0.3816,0.8333,-3.68,0.5729,0.6090,0.2006,15.21,1.01
2413,920,5,30,62,10.60,3.92,2.34,1.21,0.87,1.31,23.67,0.4251,0.3186,0.7458,-6.68,0.4852,0.5308,0.2004,14.44,0.66
2414,929,5,15,74,10.99,4.82,2.24,0.54,0.34,1.38,20.91,0.4681,0.3396,0.8405,0.00,0.5399,0.5826,0.2152,18.09,1.20
2415,938,5,11,40,0.70,0.40,0.13,0.05,0.08,0.10,2.30,0.4167,0.2308,0.8333,-0.23,0.4792,0.5255,0.1419,11.51,-4.34
2416,963,5,10,20,7.40,1.40,0.90,0.15,0.00,0.70,14.61,0.4017,0.3936,0.8947,0.80,0.5598,0.5903,0.2040,9.66,-5.75
2417,971,5,9,64,23.59,5.45,9.63,1.39,0.84,3.67,33.35,0.4612,0.3398,0.8155,7.92,0.5136,0.5645,0.3074,24.00,12.66
2418,985,5,10,17,4.18,0.71,0.59,0.18,0.00,0.12,7.84,0.4898,0.4800,0.9167,0.06,0.6122,0.6540,0.1823,15.50,-1.72
2419,986,5,10,43,26.56,3.58,4.72,1.14,0.40,2.81,30.90,0.4681,0.3926,0.9231,2.07,0.5870,0.6371,0.3262,23.64,4.78
2420,989,5,20,60,0.80,0.45,0.20,0.05,0.02,0.05,2.27,0.3333,0.2188,0.8182,-0.08,0.4063,0.4542,0.1768,11.60,-0.72
2421,998,5,1,79,11.41,6.58,5.68,1.89,0.39,1.71,31.89,0.5174,0.1880,0.6148,3.87,0.5315,0.5423,0.1610,18.01,5.63
2422,1019,5,7,20,20.35,11.05,2.80,1.10,1.65,2.05,31.29,0.5060,0.2703,0.7284,-2.50,0.5210,0.5505,0.2804,25.79,6.40
2423,1059,5,11,54,1.28,0.63,0.65,0.11,0.11,0.13,4.04,0.3750,0.2500,0.6842,0.30,0.4375,0.4768,0.1542,12.80,3.11
2424,1076,5,26,77,18.43,2.94,4.10,1.04,0.30,1.25,31.24,0.4965,0.3197,0.8677,-7.64,0.5199,0.5939,0.2294,17.95,2.22
2425,1101,5,12,20,3.20,1.05,1.30,0.15,0.20,0.70,8.41,0.3056,0.3158,0.8889,-2.35,0.3889,0.4213,0.2220,7.49,-1.04
2426,1109,5,18,82,12.20,4.10,3.82,1.27,0.41,1.44,30.41,0.4060,0.3789,0.7429,4.11,0.5521,0.5674,0.1699,12.96,0.40
2427,1110,5,4,77,7.47,8.25,1.83,0.73,0.94,0.95,24.67,0.6309,0.5000,0.6591,4.48,0.6322,0.6528,0.1153,18.88,1.19
2428,1116,5,20,81,3.04,1.16,0.65,0.21,0.07,0.37,7.83,0.4225,0.3692,0.7500,0.72,0.5352,0.5502,0.1727,11.12,-3.17
2429,1119,5,28,82,5.55,1.79,0.62,0.55,0.09,0.51,13.02,0.4193,0.3011,0.8750,1.50,0.4922,0.5382,0.1882,10.50,-4.49
2430,1129,5,17,31,10.68,4.45,3.48,0.74,0.32,2.16,25.95,0.4235,0.3309,0.6667,-7.68,0.4967,0.5106,0.2152,12.68,-0.74
2431,1129,5,21,41,2.44,1.02,0.68,0.05,0.17,0.20,7.20,0.4176,0.3673,1.0000,0.68,0.5165,0.5340,0.1505,10.90,-2.19
2432,1134,5,5,30,9.60,3.00,2.83,0.93,0.10,2.13,21.46,0.4280,0.3000,0.7429,-3.03,0.4834,0.5028,0.2237,10.05,-2.26
2433,1134,5,18,51,2.37,0.80,1.14,0.37,0.06,0.71,6.39,0.3333,0.3636,0.7500,-1.08,0.3759,0.4039,0.2410,7.59,-0.10
2434,1155,5,14,65,32.97,7.62,8.15,1.62,0.52,3.92,35.20,0.4756,0.3660,0.7798,2.88,0.5628,0.6155,0.3837,30.37,12.67
2435,1160,5,21,73,7.85,3.32,1.14,0.85,0.36,0.74,25.02,0.3888,0.3470,0.7586,4.16,0.5116,0.5281,0.1419,7.96,-5.64
2436,1161,5,5,47,14.40,2.89,3.49,0.72,0.26,1.30,25.26,0.5144,0.4508,0.8571,-2.04,0.6039,0.6360,0.2117,18.12,2.02
2437,1161,5,18,25,13.80,4.04,3.40,0.96,0.24,1.40,27.75,0.5211,0.4138,0.9250,1.16,0.5900,0.6192,0.1930,16.81,0.96
2438,1194,5,23,81,4.98,6.57,0.99,0.47,0.60,0.75,15.20,0.4718,0.3556,0.6310,-1.06,0.5193,0.5388,0.1500,19.73,2.54
2439,1217,5,13,82,7.27,3.30,3.60,1.60,0.17,1.35,27.19,0.4759,0.3738,0.7654,0.18,0.5597,0.5813,0.1249,11.26,-0.83
2440,1219,5,24,74,5.50,4.01,1.38,0.81,0.39,0.76,18.32,0.4530,0.3314,0.4894,0.05,0.5304,0.5318,0.1387,12.38,-1.68
2441,1222,5,11,78,25.97,5.46,4.77,0.79,0.91,3.15,36.41,0.5203,0.4133,0.8737,4.36,0.5879,0.6405,0.2737,22.23,2.43
2442,1223,5,9,73,18.25,9.96,1.86,0.77,0.79,1.78,26.67,0.6468,,0.7441,6.19,0.6468,0.6847,0.2374,28.65,4.38
2443,1233,5,3,54,9.93,3.06,3.20,0.78,0.31,1.59,24.23,0.3987,0.3851,0.8308,-2.98,0.5367,0.5611,0.1888,12.28,-0.73
2444,1239,5,11,65,9.65,5.78,1.38,1.11,0.43,1.25,23.83,0.4155,0.3577,0.7761,2.57,0.4957,0.5144,0.1894,13.60,-1.67
2445,1251,5,15,13,11.54,9.38,0.92,0.54,1.62,2.00,21.83,0.6327,0.2000,0.7813,8.69,0.6378,0.6692,0.2004,24.80,1.72
2446,1252,5,23,75,15.99,5.64,4.20,1.43,0.52,1.83,34.97,0.4379,0.3539,0.8177,0.76,0.5102,0.5403,0.2017,14.55,1.03
2447,1255,5,18,61,28.80,4.95,3.70,1.36,0.80,2.85,35.03,0.4890,0.3988,0.7963,2.66,0.5723,0.6172,0.3175,22.86,2.77
2448,1266,5,23,81,4.77,1.16,0.99,0.67,0.14,0.44,12.06,0.4469,0.3722,0.8462,-0.88,0.5516,0.5724,0.1623,10.93,-2.56
2449,1293,5,6,31,7.77,2.58,1.48,1.19,0.77,0.65,23.24,0.4914,0.3551,0.8158,2.19,0.6000,0.6285,0.1275,11.68,-2.90
2450,1293,5,26,48,4.98,1.15,0.54,0.96,0.46,0.44,15.80,0.3971,0.3681,0.6250,-4.42,0.5239,0.5357,0.1387,7.37,-5.84
2451,1303,5,23,39,26.18,7.51,3.85,0.54,1.18,2.79,30.78,0.4892,0.3333,0.8537,3.97,0.5273,0.6046,0.3407,26.88,5.84
2452,1306,5,6,22,1.68,0.64,0.32,0.23,0.00,0.14,3.87,0.5000,0.3000,0.7500,1.95,0.5536,0.5869,0.1764,16.60,-0.16
2453,1328,5,3,37,5.11,0.73,1.08,0.30,0.00,0.43,10.27,0.4000,0.3981,0.8333,-2.81,0.5483,0.5875,0.2053,10.09,-2.49
2454,1329,5,26,72,3.04,1.76,0.26,0.21,0.36,0.42,7.67,0.5962,0.1429,0.5614,-2.18,0.5994,0.6047,0.1633,14.88,-3.62
2455,1363,5,19,82,14.26,3.66,3.40,1.18,0.37,2.17,25.76,0.4344,0.3301,0.7886,-3.50,0.4846,0.5246,0.2565,15.15,0.94
2456,1395,5,29,79,11.13,6.99,2.51,0.92,0.49,1.58,22.80,0.4916,0.3246,0.7500,-3.24,0.5479,0.5858,0.2008,19.11,2.93
2457,1400,5,11,50,2.46,1.86,0.72,0.32,0.12,0.44,12.40,0.3333,0.2700,0.8889,0.30,0.4356,0.4523,0.1086,5.54,-6.70
2458,1408,5,7,69,21.12,6.64,4.52,1.20,0.93,2.32,33.48,0.4712,0.2941,0.8234,-3.68,0.5008,0.5490,0.2706,20.70,4.52
2459,1413,5,24,80,2.98,1.55,0.20,0.28,0.26,0.36,8.42,0.4047,0.3462,0.5588,1.21,0.5093,0.5175,0.1647,9.63,-5.61
2460,1426,5,16,81,7.37,2.60,1.25,0.46,0.11,0.60,14.48,0.4119,0.3750,0.8431,1.12,0.5425,0.5786,0.1972,14.81,-0.37
2461,1457,5,27,71,18.51,3.77,6.21,1.23,0.25,2.30,30.91,0.4855,0.3299,0.7603,6.27,0.5475,0.5771,0.2520,19.11,5.85
2462,1502,5,12,35,5.14,4.37,1.17,0.57,0.20,0.83,18.37,0.4698,0.3239,0.4857,-1.66,0.5470,0.5474,0.1297,11.48,-3.56
2463,1507,5,7,56,9.23,6.68,0.98,0.75,1.23,1.13,21.03,0.6550,,0.6772,-3.38,0.6550,0.6758,0.1590,20.60,0.56
2464,1525,5,29,5,5.20,8.40,2.80,1.60,0.80,1.40,33.76,0.3103,0.0769,0.7778,-7.40,0.3276,0.3944,0.0979,9.96,-2.02
2465,1528,5,16,63,2.59,1.94,0.70,0.32,0.13,0.27,6.52,0.4797,0.4063,0.7308,1.24,0.5854,0.6062,0.1505,15.92,2.84
2466,1533,5,6,26,17.96,2.42,6.92,0.81,0.12,2.81,30.46,0.4509,0.3598,0.8608,-1.54,0.5292,0.5671,0.2533,16.99,4.81
2467,1533,5,13,19,19.89,2.32,6.37,1.16,0.26,3.00,29.06,0.4712,0.4375,0.8605,6.53,0.5780,0.6021,0.2960,19.33,5.52
2468,1554,5,2,80,6.96,3.51,0.83,0.34,0.35,0.58,13.97,0.5770,0.4331,0.7692,1.55,0.6541,0.6818,0.1779,17.67,-0.75
2469,1571,5,29,57,22.37,3.49,5.82,1.02,0.25,2.91,31.33,0.4563,0.3712,0.8915,-5.88,0.5323,0.6087,0.2829,20.56,4.56
2470,1572,5,30,54,13.15,4.54,3.96,0.89,0.80,2.31,25.76,0.4385,0.3808,0.8015,-6.57,0.5243,0.5594,0.2290,15.20,2.11
2471,1573,5,23,44,14.57,4.45,3.02,1.41,0.36,1.45,25.80,0.4386,0.3922,0.8198,2.02,0.5361,0.5704,0.2370,17.82,2.81
2472,1587,5,15,14,2.43,1.93,0.43,0.14,0.07,0.07,6.91,0.4615,0.5000,0.8750,-0.50,0.5192,0.5759,0.1338,14.05,-0.61
2473,1590,5,5,60,15.32,7.47,8.23,0.92,0.45,3.27,28.86,0.4477,0.3640,0.7632,-3.12,0.5195,0.5622,0.2457,23.96,11.79
2474,1594,5,21,67,31.16,4.30,6.61,1.42,0.76,2.18,33.17,0.5539,0.3918,0.8787,11.73,0.5978,0.6665,0.3369,31.27,11.46
2475,1595,5,30,82,3.91,1.93,0.84,0.38,0.26,0.44,11.60,0.6279,0.3542,0.7391,-3.57,0.6674,0.6823,0.1197,13.78,-2.90
2476,1599,5,24,81,12.49,4.04,4.58,1.22,0.20,1.54,28.17,0.4181,0.4014,0.8736,2.47,0.5558,0.5748,0.1883,15.80,3.22
2477,1621,5,18,79,10.49,11.04,1.62,0.73,1.57,1.34,30.13,0.6823,0.0000,0.5265,2.95,0.6823,0.6644,0.1300,20.95,1.15
2478,1630,5,2,82,3.52,3.00,0.49,0.51,0.26,0.46,13.22,0.4756,0.3621,0.5000,3.00,0.5610,0.5613,0.1193,10.56,-4.66
2479,1636,5,24,74,8.23,4.61,2.04,1.43,0.19,0.92,21.24,0.4126,0.3709,0.6964,1.26,0.5135,0.5253,0.1756,14.65,1.28
2480,1638,5,8,40,14.55,5.23,2.40,0.53,0.25,0.95,25.12,0.4975,0.3885,0.7669,6.80,0.5741,0.6195,0.2238,20.06,1.89
2481,1641,5,23,50,0.66,0.04,0.06,0.08,0.02,0.06,1.47,0.5714,0.5714,0.5000,-0.62,0.7619,0.7541,0.1438,12.56,-6.09
2482,1669,5,25,78,13.59,2.54,1.56,0.54,0.46,1.53,21.73,0.4534,0.3886,0.8137,-0.08,0.5466,0.6080,0.2388,15.27,-2.82
2483,1693,5,17,78,10.37,2.73,1.95,0.50,0.10,0.96,29.10,0.4239,0.4188,0.8548,-1.90,0.6117,0.6269,0.1409,8.97,-5.78
2484,1696,5,10,72,7.92,5.21,5.22,0.85,0.58,2.51,25.96,0.4175,0.3258,0.7024,-1.86,0.5204,0.5398,0.1628,13.44,2.70
2485,1700,5,24,34,16.71,3.41,2.68,1.00,0.24,2.12,24.36,0.4219,0.3128,0.7471,0.97,0.4912,0.5161,0.3238,16.08,0.60
