player_id,nba_id,first_name,last_name,birth_date,nationality,height_cm,weight_kg,position_id,jersey_number,is_active,draft_year,draft_round,draft_pick
4008,1630846,Olivier,Sarr,1999-02-20,France,208,109,5,33,t,,,
3913,1631157,Ryan,Rollins,2002-07-03,USA,190,82,2,13,t,2022,2,44
3990,1631257,Jermaine,Samuels Jr.,1998-11-13,USA,198,104,3,0,f,,,
3958,1641712,Rayan,Rupert,2004-05-31,France,201,93,2,21,t,2023,2,43
4078,202729,Josh,Selby,,,,,,,f,,,
4080,78110,Brad,Sellers,,,,,,,f,,,
4081,78111,Phil,Sellers,,,,,,,f,,,
4082,78112,Rollie,Seltz,,,,,,,f,,,
4083,78113,Frank,Selvy,,,,,,,f,,,
4084,78114,Jim,Seminoff,,,,,,,f,,,
4085,200754,Mouhamed,Sene,,,,,,,f,,,
4086,78115,George,Senesky,,,,,,,f,,,
4089,202338,Kevin,Seraphin,,,,,,,f,,,
4090,1738,Ansu,Sesay,,,,,,,f,,,
4091,201196,Ramon,Sessions,,,,,,,f,,,
4092,78116,Tom,Sewell,,,,,,,f,,,
4094,78117,Paul,Seymour,,,,,,,f,,,
4095,78118,Nick,Shaback,,,,,,,f,,,
4096,1593,Charles,Shackleford,,,,,,,f,,,
4097,78120,Carl,Shaeffer,,,,,,,f,,,
4098,78121,Lee,Shaffer,,,,,,,f,,,
4099,201203,Mustafa,Shakur,,,,,,,f,,,
4101,1539,God,Shammgod,,,,,,,f,,,
4102,78123,Earl,Shannon,,,,,,,f,,,
4103,78124,Howie,Shannon,,,,,,,f,,,
4104,1630545,Terrence,Shannon Jr.,,,,,,,t,,,
4105,78125,Charlie,Share,,,,,,,f,,,
4106,78126,Bill,Sharman,,,,,,,f,,,
4109,201594,Walter,Sharpe,,,,,,,f,,,
4110,1117,John,Shasky,,,,,,,f,,,
4111,78128,Ron,Shavlik,,,,,,,f,,,
4112,216,Brian,Shaw,,,,,,,f,,,
4113,1745,Casey,Shaw,,,,,,,f,,,
4115,78130,Bob,Shea,,,,,,,f,,,
4116,1642347,Jamal,Shead,,,,,,,t,,,
4117,78131,Fred,Sheffield,,,,,,,f,,,
4118,78132,Craig,Shelton,,,,,,,f,,,
4119,78133,Lonnie,Shelton,,,,,,,f,,,
4120,203129,Tornike,Shengelia,,,,,,,f,,,
4122,1852,Jeff,Sheppard,,,,,,,f,,,
4123,1642263,Reed,Sheppard,,,,,,,t,,,
4124,78135,Steve,Sheppard,,,,,,,f,,,
4125,78136,Edmund,Sherod,,,,,,,f,,,
4126,78653,Charlie,Shipp,,,,,,,f,,,
4127,2321,Paul,Shirley,,,,,,,f,,,
4128,78138,Gene,Short,,,,,,,f,,,
4129,78139,Purvis,Short,,,,,,,f,,,
4130,78140,Dexter,Shouse,,,,,,,f,,,
4131,78141,Dick,Shrider,,,,,,,f,,,
4132,78142,Gene,Shue,,,,,,,f,,,
4133,1642917,Max,Shulga,,,,,,,t,,,
4134,78143,John,Shumate,,,,,,,f,,,
4136,203144,Alexey,Shved,,,,,,,f,,,
4138,1626296,Jordan,Sibert,,,,,,,f,,,
4139,78144,Sam,Sibert,,,,,,,f,,,
4140,78145,Mark,Sibley,,,,,,,f,,,
4141,78146,Jerry,Sichting,,,,,,,f,,,
4142,78147,Larry,Siegfried,,,,,,,f,,,
4143,78148,Ralph,Siewert,,,,,,,f,,,
4061,203118,Mike,Scott,1988-07-16,USA,201,108,3,1,f,2012,2,43
4049,203471,Dennis,Schröder,1993-09-15,Germany,185,79,2,8,t,2013,1,17
4079,1627782,Wayne,Selden,1994-09-30,USA,193,105,2,,f,2016,,
4145,78150,James,Silas,,,,,,,f,,,
4146,78151,Paul,Silas,,,,,,,f,,,
4147,202918,Xavier,Silas,,,,,,,f,,,
4148,202081,Garret,Siler,,,,,,,f,,,
4149,78152,Mike,Silliman,,,,,,,f,,,
4151,101134,Wayne,Simien,,,,,,,f,,,
4153,2250,Bobby,Simmons,,,,,,,f,,,
4154,200759,Cedric,Simmons,,,,,,,f,,,
4155,78153,Connie,Simmons,,,,,,,f,,,
4156,78154,Johnny,Simmons,,,,,,,f,,,
4157,203613,Jonathon,Simmons,,,,,,,f,,,
4159,1489,Lionel,Simmons,,,,,,,f,,,
4160,1750,Miles,Simon,,,,,,,f,,,
4163,54,Dickey,Simpkins,,,,,,,f,,,
4164,202067,Diamon,Simpson,,,,,,,f,,,
4165,1642354,KJ,Simpson,,,,,,,t,,,
4166,78157,Ralph,Simpson,,,,,,,f,,,
4168,1591,Alvin,Sims,,,,,,,f,,,
4169,78160,Bob,Sims,,,,,,,f,,,
4170,201235,Courtney,Sims,,,,,,,f,,,
4171,78159,Doug,Sims,,,,,,,f,,,
4172,203156,Henry,Sims,,,,,,,f,,,
4173,1631301,Jaylen,Sims,,,,,,,f,,,
4175,78161,Scott,Sims,,,,,,,f,,,
4176,202713,Kyle,Singler,,,,,,,f,,,
4177,201606,Sean,Singletary,,,,,,,f,,,
4178,202698,Chris,Singleton,,,,,,,f,,,
4179,101189,James,Singleton,,,,,,,f,,,
4180,78162,Mckinley,Singleton,,,,,,,f,,,
4181,78163,Zeke,Sinicola,,,,,,,f,,,
4183,78164,Charlie,Sitton,,,,,,,f,,,
4184,203491,Peyton,Siva,,,,,,,f,,,
4186,101,Scott,Skiles,,,,,,,f,,,
4187,78167,Al,Skinner,,,,,,,f,,,
4188,1730,Brian,Skinner,,,,,,,f,,,
4189,78168,Talvin,Skinner,,,,,,,f,,,
4190,78169,Whitey,Skoog,,,,,,,f,,,
4191,78170,Jeff,Slade,,,,,,,f,,,
4192,1073,Reggie,Slater,,,,,,,f,,,
4193,78171,Jim,Slaughter,,,,,,,f,,,
4194,78172,Jose,Slaughter,,,,,,,f,,,
4196,2447,Tamar,Slay,,,,,,,f,,,
4197,202388,Donald,Sloan,,,,,,,f,,,
4198,78173,Jerry,Sloan,,,,,,,f,,,
4199,101166,Uros,Slokar,,,,,,,f,,,
4200,78174,Tom,Sluby,,,,,,,f,,,
4202,1642914,Javon,Small,,,,,,,t,,,
4204,78175,Keith,Smart,,,,,,,f,,,
4206,78176,Belus,Smawley,,,,,,,f,,,
4207,78177,Jack,Smiley,,,,,,,f,,,
4208,78178,Adrian,Smith,,,,,,,f,,,
4209,78207,Bill,Smith,,,,,,,f,,,
4210,78209,Bill,Smith,,,,,,,f,,,
4211,78202,Bingo,Smith,,,,,,,f,,,
4212,78203,Bobby,Smith,,,,,,,f,,,
4213,293,Charles,Smith,,,,,,,f,,,
4214,1520,Charles,Smith,,,,,,,f,,,
4215,78179,Charles,Smith,,,,,,,f,,,
4216,1814,Chris,Smith,,,,,,,f,,,
4217,203147,Chris,Smith,,,,,,,f,,,
4218,78181,Clinton,Smith,,,,,,,f,,,
4137,1627783,Pascal,Siakam,1994-04-02,Cameroon,203,111,3,43,t,2016,1,27
4065,1630206,Jay,Scrubb,2000-09-01,USA,196,100,2,,f,2020,2,55
4167,1630285,Zavier,Simpson,1997-02-11,USA,183,86,2,,f,,,
4087,1630578,Alperen,Sengun,2002-07-25,Turkey,211,110,5,28,t,2021,1,16
4027,1630648,Jordan,Schakel,1998-06-13,USA,198,91,2,,f,,,
4108,1631101,Shaedon,Sharpe,2003-05-30,Canada,196,95,2,17,t,2022,1,7
4185,1631376,Dmytro,Skapintsev,1998-05-12,Ukraine,216,98,5,,f,,,
4121,1641767,Ben,Sheppard,2001-07-16,USA,198,86,2,26,t,2023,1,26
4219,200783,Craig,Smith,,,,,,,f,,,
4220,78182,Deb,Smith,,,,,,,f,,,
4221,78183,Derek,Smith,,,,,,,f,,,
4222,78184,Don,Smith,,,,,,,f,,,
4223,78185,Donald,Smith,,,,,,,f,,,
4224,2764,Donta,Smith,,,,,,,f,,,
4225,475,Doug,Smith,,,,,,,f,,,
4227,78187,Ed,Smith,,,,,,,f,,,
4228,78188,Elmore,Smith,,,,,,,f,,,
4229,78189,Garfield,Smith,,,,,,,f,,,
4230,78190,Greg,Smith,,,,,,,f,,,
4231,202962,Greg,Smith,,,,,,,f,,,
4234,2074,Jabari,Smith,,,,,,,f,,,
4236,201160,Jason,Smith,,,,,,,f,,,
4237,202536,Jerry,Smith,,,,,,,f,,,
4238,78191,Jim,Smith,,,,,,,f,,,
4239,693,Joe,Smith,,,,,,,f,,,
4240,2746,Josh,Smith,,,,,,,f,,,
4241,78192,Keith,Smith,,,,,,,f,,,
4242,181,Kenny,Smith,,,,,,,f,,,
4243,78194,Labradford,Smith,,,,,,,f,,,
4244,78195,Larry,Smith,,,,,,,f,,,
4245,1910,Leon,Smith,,,,,,,f,,,
4246,1641869,Malachi,Smith,,,,,,,t,,,
4247,63,Michael,Smith,,,,,,,f,,,
4248,78197,Michael,Smith,,,,,,,f,,,
4249,2065,Mike,Smith,,,,,,,f,,,
4250,202701,Nolan,Smith,,,,,,,f,,,
4251,78198,Otis,Smith,,,,,,,f,,,
4252,78199,Phil,Smith,,,,,,,f,,,
4253,78200,Randy,Smith,,,,,,,f,,,
4254,78201,Reggie,Smith,,,,,,,f,,,
4255,78204,Robert,Smith,,,,,,,f,,,
4256,203893,Russ,Smith,,,,,,,f,,,
4257,78205,Sammy,Smith,,,,,,,f,,,
4258,120,Steven,Smith,,,,,,,f,,,
4259,200848,Steven,Smith,,,,,,,f,,,
4260,1478,Stevin,Smith,,,,,,,f,,,
4262,2604,Theron,Smith,,,,,,,f,,,
4232,202397,Ish,Smith,1988-07-05,USA,183,79,2,,f,,,
4152,1627732,Ben,Simmons,1996-07-20,Australia,208,109,2,25,f,2016,1,1
4265,1641890,Tyler,Smith,,,,,,,t,,,
4266,78208,Willie,Smith,,,,,,,f,,,
4271,22,Rik,Smits,,,,,,,f,,,
4272,1091,Mike,Smrek,,,,,,,f,,,
4273,78212,Joe,Smyth,,,,,,,f,,,
4276,727,Eric,Snow,,,,,,,f,,,
4277,78213,Dick,Snyder,,,,,,,f,,,
4278,2745,Kirk,Snyder,,,,,,,f,,,
4279,78214,George,Sobek,,,,,,,f,,,
4280,78215,Ricky,Sobers,,,,,,,f,,,
4281,78216,Ron,Sobie,,,,,,,f,,,
4283,78217,Mike,Sojourner,,,,,,,f,,,
4284,2226,Will,Solomon,,,,,,,f,,,
4285,78219,Willie,Somerset,,,,,,,f,,,
4286,2443,Darius,Songaila,,,,,,,f,,,
4287,1642850,Thomas,Sorber,,,,,,,t,,,
4288,78220,Dave,Sorenson,,,,,,,f,,,
4289,203480,James,Southerland,,,,,,,f,,,
4290,78221,Gino,Sovran,,,,,,,f,,,
4291,2776,Pape,Sow,,,,,,,f,,,
4293,78222,Jim,Spanarkel,,,,,,,f,,,
4294,2779,Vassilis,Spanoulis,,,,,,,f,,,
4295,78223,Guy,Sparrow,,,,,,,f,,,
4296,600009,Rory,Sparrow,,,,,,,f,,,
4297,78225,Odie,Spears,,,,,,,f,,,
4298,78226,Art,Spector,,,,,,,f,,,
4299,201578,Marreese,Speights,,,,,,,f,,,
4301,78227,Andre,Spencer,,,,,,,f,,,
4302,1642285,Cam,Spencer,,,,,,,t,,,
4303,771,Elmore,Spencer,,,,,,,f,,,
4304,280,Felton,Spencer,,,,,,,f,,,
4306,78230,Lou,Spicer,,,,,,,f,,,
4307,78231,Craig,Spitzer,,,,,,,f,,,
4308,201168,Tiago,Splitter,,,,,,,f,,,
4309,78232,Art,Spoelstra,,,,,,,f,,,
4310,84,Latrell,Sprewell,,,,,,,f,,,
4311,78233,Larry,Spriggs,,,,,,,f,,,
4313,78234,Jim,Springer,,,,,,,f,,,
4314,78235,Jim,Spruill,,,,,,,f,,,
4315,1756,Ryan,Stack,,,,,,,f,,,
4316,711,Jerry,Stackhouse,,,,,,,f,,,
4317,78237,Kevin,Stacom,,,,,,,f,,,
4318,78238,Dave,Stallworth,,,,,,,f,,,
4319,78239,Isaac,Stallworth,,,,,,,f,,,
4320,78240,Ed,Stanczak,,,,,,,f,,,
4322,78241,Terence,Stansbury,,,,,,,f,,,
4323,317,John,Starks,,,,,,,f,,,
4324,78243,Keith,Starr,,,,,,,f,,,
4326,78244,Larry,Staverman,,,,,,,f,,,
4327,78245,Larry,Steele,,,,,,,f,,,
4328,1099,Matt,Steigenga,,,,,,,f,,,
4329,1735,Vladimir,Stepania,,,,,,,f,,,
4330,203474,DJ,Stephens,,,,,,,f,,,
4331,78247,Everette,Stephens,,,,,,,f,,,
4332,78249,Jack,Stephens,,,,,,,f,,,
4333,1086,Joe,Stephens,,,,,,,f,,,
4335,1627293,Alex,Stepheson,,,,,,,f,,,
4336,78250,Brook,Steppe,,,,,,,f,,,
4337,78251,Barry,Stevens,,,,,,,f,,,
4338,1641815,Isaiah,Stevens,,,,,,,t,,,
4340,78252,Wayne,Stevens,,,,,,,f,,,
4341,2052,DeShawn,Stevenson,,,,,,,f,,,
4343,78253,Dennis,Stewart,,,,,,,f,,,
4345,1529,Kebu,Stewart,,,,,,,f,,,
4346,1125,Larry,Stewart,,,,,,,f,,,
4347,1565,Michael,Stewart,,,,,,,f,,,
4348,78256,Norm,Stewart,,,,,,,f,,,
4349,201880,Greg,Stiemsma,,,,,,,f,,,
4350,78257,Steve,Stipanovich,,,,,,,f,,,
4351,179,Bryant,Stith,,,,,,,f,,,
4352,78259,Sam,Stith,,,,,,,f,,,
4353,78260,Tom,Stith,,,,,,,f,,,
4354,78261,Alex,Stivrins,,,,,,,f,,,
4355,204065,David,Stockton,,,,,,,f,,,
4356,304,John,Stockton,,,,,,,f,,,
4357,978,Peja,Stojakovic,,,,,,,f,,,
4358,1055,Ed,Stokes,,,,,,,f,,,
4359,78264,Greg,Stokes,,,,,,,f,,,
4360,203950,Jarnell,Stokes,,,,,,,f,,,
4361,600016,Maurice,Stokes,,,,,,,f,,,
4158,1628424,Kobi,Simmons,1997-07-04,USA,196,82,2,,f,,,
4161,1630250,Marko,Simonovic,1999-10-15,Montenegro,213,100,5,19,f,2020,2,44
4174,1630579,Jericho,Sims,1998-10-20,USA,208,113,5,0,t,2021,2,58
4203,1630606,Javonte,Smart,1999-06-03,USA,193,93,2,,f,,,
4226,1630696,Dru,Smith,1997-12-30,USA,188,92,2,12,t,,,
4261,1631173,Terquavion,Smith,2002-12-31,USA,193,73,2,23,f,,,
4195,1641771,Jalen,Slawson,1999-10-22,USA,201,98,3,18,t,2023,2,54
4362,78266,Art,Stolkey,,,,,,,f,,,
4363,1627754,Diamond,Stone,,,,,,,f,,,
4364,202933,Julyan,Stone,,,,,,,f,,,
4365,2852,Awvee,Storey,,,,,,,f,,,
4366,757,Damon,Stoudamire,,,,,,,f,,,
4367,101136,Salim,Stoudamire,,,,,,,f,,,
4368,2405,Amar'e,Stoudemire,,,,,,,f,,,
4369,78267,Paul,Stovall,,,,,,,f,,,
4370,201199,DJ,Strawberry,,,,,,,f,,,
4371,78268,Joe,Strawder,,,,,,,f,,,
4373,78269,Bill,Stricker,,,,,,,f,,,
4374,1065,Erick,Strickland,,,,,,,f,,,
4375,1110,Mark,Strickland,,,,,,,f,,,
4376,393,Rod,Strickland,,,,,,,f,,,
4377,78270,Roger,Strickland,,,,,,,f,,,
4378,78271,John,Stroeder,,,,,,,f,,,
4379,400,Derek,Strong,,,,,,,f,,,
4325,203917,Nik,Stauskas,1993-10-07,Canada,198,94,2,13,f,2014,1,8
4321,1630199,Cassius,Stanley,1999-08-18,USA,196,86,2,,f,2020,2,54
4275,203503,Tony,Snell,1991-11-10,USA,198,97,2,21,f,2013,1,20
4381,78274,John,Stroud,,,,,,,f,,,
4383,201155,Rodney,Stuckey,,,,,,,f,,,
4384,78275,Gene,Stump,,,,,,,f,,,
4385,78276,Stan,Stutz,,,,,,,f,,,
4387,78277,Gary,Suiter,,,,,,,f,,,
4388,203096,Jared,Sullinger,,,,,,,f,,,
4389,201969,DaJuan,Summers,,,,,,,f,,,
4391,78654,Barry,Sumpter,,,,,,,f,,,
4392,201180,Sun,Sun,,,,,,,f,,,
4393,78278,Don,Sunderlage,,,,,,,f,,,
4394,1743,Bruno,Sundov,,,,,,,f,,,
4395,78279,Jon,Sundvold,,,,,,,f,,,
4396,682,Bob,Sura,,,,,,,f,,,
4397,78280,Dick,Surhoff,,,,,,,f,,,
4398,78281,Dane,Suttle,,,,,,,f,,,
4399,357,Greg,Sutton,,,,,,,f,,,
4400,78283,Bennie,Swain,,,,,,,f,,,
4402,78284,Norm,Swanson,,,,,,,f,,,
4403,78285,Dan,Swartz,,,,,,,f,,,
4404,2552,Michael,Sweetney,,,,,,,f,,,
4406,2741,Robert,Swift,,,,,,,f,,,
4407,2031,Stromile,Swift,,,,,,,f,,,
4408,78286,Aaron,Swinson,,,,,,,f,,,
4410,202377,Pape,Sy,,,,,,,f,,,
4411,78287,Wallace,Sydnor,,,,,,,f,,,
4413,1132,Larry,Sykes,,,,,,,f,,,
4414,1136,Brett,Szabo,,,,,,,f,,,
4415,1887,Wally,Szczerbiak,,,,,,,f,,,
4416,440,Zan,Tabak,,,,,,,f,,,
4417,2657,Yuta,Tabuse,,,,,,,f,,,
4418,101147,Chris,Taft,,,,,,,f,,,
4419,78291,Sid,Tannenbaum,,,,,,,f,,,
4420,1434,Dragan,Tarlac,,,,,,,f,,,
4421,78293,Roy,Tarpley,,,,,,,f,,,
4423,78294,Earl,Tatum,,,,,,,f,,,
4425,204002,Edy,Tavares,,,,,,,f,,,
4426,78295,Anthony,Taylor,,,,,,,f,,,
4427,78296,Brian,Taylor,,,,,,,f,,,
4428,101182,Donell,Taylor,,,,,,,f,,,
4429,78298,Fred,Taylor,,,,,,,f,,,
4430,1627819,Isaiah,Taylor,,,,,,,f,,,
4431,78297,Jay,Taylor,,,,,,,f,,,
4432,78299,Jeff,Taylor,,,,,,,f,,,
4433,203106,Jeffery,Taylor,,,,,,,f,,,
4434,201966,Jermaine,Taylor,,,,,,,f,,,
4435,1511,Johnny,Taylor,,,,,,,f,,,
4436,78301,Leonard,Taylor,,,,,,,f,,,
4437,1508,Maurice,Taylor,,,,,,,f,,,
4438,201446,Mike,Taylor,,,,,,,f,,,
4439,78302,Roland,Taylor,,,,,,,f,,,
4441,203116,Tyshawn,Taylor,,,,,,,f,,,
4442,78303,Vince,Taylor,,,,,,,f,,,
4443,78304,Terry,Teagle,,,,,,,f,,,
4445,203104,Marquis,Teague,,,,,,,f,,,
4446,203141,Mirza,Teletovic,,,,,,,f,,,
4447,2742,Sebastian,Telfair,,,,,,,f,,,
4448,1643141,Jahmyl,Telfort,,,,,,,f,,,
4450,1628462,Milos,Teodosic,,,,,,,f,,,
4451,78305,Ira,Terrell,,,,,,,f,,,
4452,1629123,Jared,Terrell,,,,,,,f,,,
4453,78307,Carlos,Terry,,,,,,,f,,,
4454,78306,Chuck,Terry,,,,,,,f,,,
4455,78308,Claude,Terry,,,,,,,f,,,
4458,1891,Jason,Terry,,,,,,,f,,,
4461,201934,Hasheem,Thabeet,,,,,,,f,,,
4462,78309,Tom,Thacker,,,,,,,f,,,
4464,78310,Reggie,Theus,,,,,,,f,,,
4465,78311,Peter,Thibeaux,,,,,,,f,,,
4466,78312,Bill,Thieben,,,,,,,f,,,
4467,1642876,Adou,Thiero,,,,,,,t,,,
4468,78313,Justus,Thigpen,,,,,,,f,,,
4469,78314,David,Thirdkill,,,,,,,f,,,
4470,203519,Adonis,Thomas,,,,,,,f,,,
4471,2873,Billy,Thomas,,,,,,,f,,,
4474,1063,Carl,Thomas,,,,,,,f,,,
4475,78316,Charles,Thomas,,,,,,,f,,,
4476,2041,Etan,Thomas,,,,,,,f,,,
4477,78317,Irving,Thomas,,,,,,,f,,,
4479,78318,Isiah,Thomas,,,,,,,f,,,
4480,1975,Jamel,Thomas,,,,,,,f,,,
4481,2839,James,Thomas,,,,,,,f,,,
4482,78320,Jim,Thomas,,,,,,,f,,,
4483,78321,Joe,Thomas,,,,,,,f,,,
4484,1519,John,Thomas,,,,,,,f,,,
4485,1903,Kenny,Thomas,,,,,,,f,,,
4487,703,Kurt,Thomas,,,,,,,f,,,
4489,202952,Malcolm,Thomas,,,,,,,f,,,
4491,78322,Terry,Thomas,,,,,,,f,,,
4492,1501,Tim,Thomas,,,,,,,f,,,
4493,200748,Tyrus,Thomas,,,,,,,f,,,
4494,202717,Trey,Thompkins,,,,,,,f,,,
4497,78323,Bernard,Thompson,,,,,,,f,,,
4498,1631,Billy,Thompson,,,,,,,f,,,
4463,1628464,Daniel,Theis,1992-04-04,Germany,203,111,4,,f,,,
4409,1628591,Craig,Sword,1994-01-16,USA,190,89,2,,f,,,
4382,1629622,Max,Strus,1996-03-28,USA,196,98,2,2,t,,,
4267,1629015,Zhaire,Smith,1999-06-04,USA,190,93,2,5,f,2018,1,16
4457,1629150,Emanuel,Terry,1996-08-21,USA,206,100,3,,f,,,
4339,1630205,Lamar,Stevens,1997-07-09,USA,201,104,3,8,f,,,
4274,1630270,Xavier,Sneed,1997-12-21,USA,196,98,3,19,f,,,
4312,1630531,Jaden,Springer,2002-09-25,USA,193,92,2,11,f,2021,1,28
4460,1630257,Jon,Teske,1997-05-04,USA,216,120,5,,f,,,
4305,1630311,Pat,Spencer,1996-07-04,USA,188,93,2,61,t,,,
4342,1630597,DJ,Stewart,1999-07-28,USA,196,93,2,18,f,,,
4449,202066,Garrett,Temple,1986-05-08,USA,196,88,2,17,t,,,
4578,1629019,Allonzo,Trier,1996-01-17,USA,193,91,2,,f,2018,,
4500,78325,Corny,Thompson,,,,,,,f,,,
4501,78326,David,Thompson,,,,,,,f,,,
4502,101159,Dijon,Thompson,,,,,,,f,,,
4503,1630679,Ethan,Thompson,,,,,,,t,,,
4504,78327,George,Thompson,,,,,,,f,,,
4505,203138,Hollis,Thompson,,,,,,,f,,,
4506,201574,Jason,Thompson,,,,,,,f,,,
4507,78328,John,Thompson,,,,,,,f,,,
4508,78329,Kevin,Thompson,,,,,,,f,,,
4510,78,LaSalle,Thompson,,,,,,,f,,,
4511,78331,Mychal,Thompson,,,,,,,f,,,
4512,202814,Mychel,Thompson,,,,,,,f,,,
4513,78332,Paul,Thompson,,,,,,,f,,,
4514,78333,Stephen,Thompson,,,,,,,f,,,
4517,78335,Rod,Thorn,,,,,,,f,,,
4518,201154,Al,Thornton,,,,,,,f,,,
4519,738,Bob,Thornton,,,,,,,f,,,
4520,201977,Marcus,Thornton,,,,,,,f,,,
4522,901,Otis,Thorpe,,,,,,,f,,,
4523,9,Sedale,Threatt,,,,,,,f,,,
4524,600001,Nate,Thurmond,,,,,,,f,,,
4525,78340,Mel,Thurston,,,,,,,f,,,
4527,78341,Howard,Tidrick,,,,,,,f,,,
4528,78342,Dan,Tieman,,,,,,,f,,,
4530,78343,Darren,Tillis,,,,,,,f,,,
4532,1631166,Drew,Timme,,,,,,,t,,,
4533,78344,Jack,Tingle,,,,,,,f,,,
4534,2224,Jamaal,Tinsley,,,,,,,f,,,
4535,47,Wayman,Tisdale,,,,,,,f,,,
4536,1627861,Mike,Tobey,,,,,,,f,,,
4538,78346,Marko,Todorovich,,,,,,,f,,,
4539,78348,Ray,Tolbert,,,,,,,f,,,
4540,78347,Tom,Tolbert,,,,,,,f,,,
4542,78349,Dean,Tolson,,,,,,,f,,,
4543,78350,Rudy,Tomjanovich,,,,,,,f,,,
4544,1641772,Nae'Qwan,Tomlin,,,,,,,t,,,
4545,78351,Andrew,Toney,,,,,,,f,,,
4546,78352,Sedric,Toney,,,,,,,f,,,
4547,1642910,John,Tonje,,,,,,,t,,,
4548,78353,Andy,Tonkovich,,,,,,,f,,,
4549,342,Andy,Toolson,,,,,,,f,,,
4550,78355,Jack,Toomay,,,,,,,f,,,
4551,78356,Bernard,Toone,,,,,,,f,,,
4552,1642260,Nikola,Topić,,,,,,,t,,,
4555,78357,Irv,Torgoff,,,,,,,f,,,
4556,78358,Gene,Tormohlen,,,,,,,f,,,
4557,2351,Oscar,Torres,,,,,,,f,,,
4559,78359,Bill,Tosheff,,,,,,,f,,,
4560,78360,Bob,Tough,,,,,,,f,,,
4562,78361,Monte,Towe,,,,,,,f,,,
4563,700,Keith,Tower,,,,,,,f,,,
4564,78363,William,Towery,,,,,,,f,,,
4565,78364,Linton,Townes,,,,,,,f,,,
4567,78365,Raymond,Townsend,,,,,,,f,,,
4568,1642422,Armel,Traore,,,,,,,f,,,
4569,1642849,Nolan,Traore,,,,,,,t,,,
4570,78366,George,Trapp,,,,,,,f,,,
4571,78367,John,Trapp,,,,,,,f,,,
4572,1631247,Luke,Travers,,,,,,,f,,,
4573,1714,Robert,Traylor,,,,,,,f,,,
4574,718,Gary,Trent,,,,,,,f,,,
4576,2244,Jeff,Trepagnier,,,,,,,f,,,
4577,78651,John,Tresvant,,,,,,,f,,,
4579,78368,Dick,Triptow,,,,,,,f,,,
4580,78369,Kelly,Tripucka,,,,,,,f,,,
4581,2456,Cezary,Trybanski,,,,,,,f,,,
4582,2054,Jake,Tsakalidis,,,,,,,f,,,
4583,78370,John,Tschogl,,,,,,,f,,,
4585,78371,Lou,Tsioropoulos,,,,,,,f,,,
4586,2401,Nikoloz,Tskitishvili,,,,,,,f,,,
4587,78372,Al,Tucker,,,,,,,f,,,
4588,201169,Alando,Tucker,,,,,,,f,,,
4589,141,Anthony,Tucker,,,,,,,f,,,
4590,78374,Jim,Tucker,,,,,,,f,,,
4593,78375,Trent,Tucker,,,,,,,f,,,
4594,101142,Ronny,Turiaf,,,,,,,f,,,
4595,1726,Mirsad,Turkcan,,,,,,,f,,,
4596,2045,Hedo,Turkoglu,,,,,,,f,,,
4597,78377,Andre,Turner,,,,,,,f,,,
4598,78385,Bill,Turner,,,,,,,f,,,
4599,78378,Elston,Turner,,,,,,,f,,,
4601,78379,Henry,Turner,,,,,,,f,,,
4602,78380,Jack,Turner,,,,,,,f,,,
4603,78382,Jack,Turner,,,,,,,f,,,
4604,78381,Jeff,Turner,,,,,,,f,,,
4605,1819,John,Turner,,,,,,,f,,,
4607,1943,Wayne,Turner,,,,,,,f,,,
4608,78386,Mel,Turpin,,,,,,,f,,,
4609,78387,Dave,Twardzik,,,,,,,f,,,
4610,78388,Jack,Twyman,,,,,,,f,,,
4611,189,B.J.,Tyler,,,,,,,f,,,
4612,202719,Jeremy,Tyler,,,,,,,f,,,
4613,78390,Terry,Tyler,,,,,,,f,,,
4614,78391,Charlie,Tyra,,,,,,,f,,,
4616,1642281,Jaylon,Tyson,,,,,,,t,,,
4509,202691,Klay,Thompson,1990-02-08,USA,196,100,2,31,t,2011,1,11
4591,200782,P.J.,Tucker,1985-05-05,USA,196,111,3,,f,2006,2,35
4566,1626157,Karl-Anthony,Towns,1995-11-15,USA,213,112,5,32,t,2015,1,1
4561,1626253,Axel,Toupane,1992-07-23,France,201,95,2,66,f,,,
4401,1628403,Caleb,Swanigan,1997-04-18,USA,206,118,3,50,f,2017,1,26
4618,202327,Ekpe,Udoh,,,,,,,f,,,
4619,2137,Ime,Udoka,,,,,,,f,,,
4529,1629681,Killian,Tillie,1998-03-05,France,206,100,4,35,f,,,
4490,1629744,Matt,Thomas,1994-08-04,USA,190,86,2,21,f,,,
4575,1629018,Gary,Trent Jr.,1999-01-18,USA,196,93,2,5,t,2018,2,37
4526,1629680,Matisse,Thybulle,1997-03-04,USA,196,92,2,4,t,2019,1,20
4422,1630256,Jae'Sean,Tate,1995-10-28,USA,193,104,3,8,t,,,
4592,1629730,Rayjon,Tucker,1997-09-24,USA,190,95,2,59,f,,,
4554,1630167,Obi,Toppin,1998-03-04,USA,206,100,3,1,t,2020,1,8
4459,1630179,Tyrell,Terry,2000-09-28,USA,188,73,2,3,f,2020,2,31
4537,1630225,Isaiah,Todd,2001-10-17,USA,206,99,3,14,f,2021,2,31
4516,1630550,JT,Thor,2002-08-26,USA,206,92,3,21,f,2021,2,37
4440,1630678,Terry,Taylor,1999-09-23,USA,193,104,3,,f,,,
